Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
response 403 Forbidden: Token has expired <Response 129 bytes [403 FORBIDDEN]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: The user id is not valid <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: User does not exist in users database <Response 153 bytes [400 BAD REQUEST]>
response 400 Bad Request: User id is not of a valid type <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: User id is not of a valid type <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: User id is not of a valid type <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: User id is not of a valid type <Response 146 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_ids needs to be a list <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_ids needs to be a list <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_ids needs to be a list <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_ids needs to be a list <Response 140 bytes [400 BAD REQUEST]>
response 400 Bad Request: There are duplicate u_ids <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: There are duplicate u_ids <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: Creator can not dm himself <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Creator can not dm himself <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm does not exist in data <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: The dm id is not valid (out of bounds) <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: The user is no longer in dm <Response 139 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Invalid token <Response 125 bytes [403 FORBIDDEN]>
response 400 Bad Request: Invalid token <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm does not exist in data <Response 141 bytes [400 BAD REQUEST]>
response 400 Bad Request: The dm id is not valid (out of bounds) <Response 154 bytes [400 BAD REQUEST]>
response 400 Bad Request: Invalid dm id <Response 129 bytes [400 BAD REQUEST]>127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/leave/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/leave/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoibGltaW5nemhlIiwiZXhwIjoxNjUwNjM1NDI3fQ.c4gm7wsV-vY26cD2xKe22fg012a74Fx_DopTcAU9X7Q HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=500 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=-500 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=True HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token= HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/list/v1?token=ads HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=True&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=not+int&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=5&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=-1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=&dm_id=1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=True&dm_id=1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=False&dm_id=1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=str&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=0&dm_id=1&start=0 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6NDQsInNlc3Npb25faWQiOjIwMCwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNDQ4NDc0MzU1fQ.bFGzQQCVI0Vh3j_yQgyvcdunxFr7IQafc5wVqtxohMo&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6NDQsInNlc3Npb25faWQiOjIwMCwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoyNTQ4NDc0MzU1fQ.vzs0uuGvzkLa1XxuZaKFIjLwFvGf_DoI9a_h73fD63w&dm_id=1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=True HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=False HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start= HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=str HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=-5 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=1000 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6Mywic2Vzc2lvbl9pZCI6MywiaGFuZGxlIjoiZmlyc3QybGFzdDIiLCJleHAiOjE2NTA2MzU0Mjd9.EGu8w4aCTw_oNQ1gqa07n48sOLWH7i04Lwx4e3lhRmg&dm_id=1&start=True HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpZCI6MSwic2Vzc2lvbl9pZCI6MSwiaGFuZGxlIjoiZmlyc3RsYXN0IiwiZXhwIjoxNjUwNjM1NDI3fQ.X3FwEvgCeukTCuwz0A5DNUXvuJ_CS-2MnQYjuLgvU6g&dm_id=1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:27] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/leave/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /dm/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:28] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "PUT /message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "PUT /message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /channel/join/v2 HTTP/1.1" 400 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "PUT /message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [21/Apr/2022 23:50:29] "POST /auth/register/v2 HTTP/1.1" 200 -
